source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	Cluster	-log10(p_value)
GO:CC	GO:1990904	ribonucleoprotein complex	0.003359738225741031	True	"""A macromolecular complex that contains both RNA and protein molecules."" [GOC:krc, GOC:vesicles]"	831	37	8	20029	0.21621621621621623	0.009626955475330927	query_1	['GO:0032991']	4hr_60S_up	2.47369455937951
GO:CC	GO:0043232	intracellular membraneless organelle	0.003359738225741031	True	"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane and occurring within the cell. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]"	2568	37	14	20029	0.3783783783783784	0.005451713395638629	query_1	['GO:0043228', 'GO:0043229']	4hr_60S_up	2.47369455937951
GO:CC	GO:0043228	membraneless organelle	0.003359738225741031	True	"""Organized structure of distinctive morphology and function, not bounded by a lipid bilayer membrane. Includes ribosomes, the cytoskeleton and chromosomes."" [GOC:go_curators]"	2568	37	14	20029	0.3783783783783784	0.005451713395638629	query_1	['GO:0043226']	4hr_60S_up	2.47369455937951
GO:CC	GO:0005737	cytoplasm	0.003359738225741031	True	"""The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."" [ISBN:0198547684]"	9524	37	29	20029	0.7837837837837838	0.003044939101217976	query_1	['GO:0005622', 'GO:0110165']	4hr_60S_up	2.47369455937951
GO:CC	GO:0031967	organelle envelope	0.004821250031584613	True	"""A double membrane structure enclosing an organelle, including two lipid bilayers and the region between them. In some cases, an organelle envelope may have more than two membranes."" [GOC:mah, GOC:pz]"	1452	37	10	20029	0.2702702702702703	0.006887052341597796	query_1	['GO:0043227', 'GO:0043229', 'GO:0110165']	4hr_60S_up	2.316840345280784
GO:CC	GO:0019867	outer membrane	0.004928872969233858	True	"""The external membrane of Gram-negative bacteria or certain organelles such as mitochondria and chloroplasts; freely permeable to most ions and metabolites."" [GOC:go_curators]"	546	37	6	20029	0.16216216216216217	0.01098901098901099	query_1	['GO:0016020']	4hr_60S_up	2.3072523746778355
GO:CC	GO:0031966	mitochondrial membrane	0.004928872969233858	True	"""Either of the lipid bilayers that surround the mitochondrion and form the mitochondrial envelope."" [GOC:mah, NIF_Subcellular:sao1045389829]"	352	37	5	20029	0.13513513513513514	0.014204545454545454	query_1	['GO:0005740', 'GO:0031090']	4hr_60S_up	2.3072523746778355
GO:CC	GO:0005840	ribosome	0.004928872969233858	True	"""An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins."" [ISBN:0198506732]"	533	37	6	20029	0.16216216216216217	0.01125703564727955	query_1	['GO:0043232']	4hr_60S_up	2.3072523746778355
GO:CC	GO:0032040	small-subunit processome	0.004928872969233858	True	"""A large ribonucleoprotein complex that is an early preribosomal complex. In S. cerevisiae, it has a size of 80S and consists of the 35S pre-rRNA, early-associating ribosomal proteins most of which are part of the small ribosomal subunit, the U3 snoRNA and associated proteins."" [GOC:krc, GOC:vw, PMID:12068309, PMID:12957375, PMID:15120992, PMID:15590835]"	17	37	2	20029	0.05405405405405406	0.11764705882352941	query_1	['GO:0030684']	4hr_60S_up	2.3072523746778355
GO:CC	GO:0031968	organelle outer membrane	0.004928872969233858	True	"""The outer, i.e. cytoplasm-facing in a cellular organelle, lipid bilayer of an organelle envelope."" [GOC:mah]"	546	37	6	20029	0.16216216216216217	0.01098901098901099	query_1	['GO:0019867', 'GO:0031967', 'GO:0098588']	4hr_60S_up	2.3072523746778355
GO:CC	GO:0005740	mitochondrial envelope	0.005360089458710634	True	"""The double lipid bilayer enclosing the mitochondrion and separating its contents from the cell cytoplasm; includes the intermembrane space."" [GOC:ai, GOC:pz]"	367	37	5	20029	0.13513513513513514	0.013623978201634877	query_1	['GO:0005739', 'GO:0031967']	4hr_60S_up	2.2708279619676452
GO:CC	GO:0031090	organelle membrane	0.008415731350913393	True	"""A membrane that is one of the two lipid bilayers of an organelle envelope or the outermost membrane of single membrane bound organelle."" [GOC:dos, GOC:mah]"	2413	37	12	20029	0.32432432432432434	0.004973062577704103	query_1	['GO:0016020', 'GO:0043227']	4hr_60S_up	2.074908136626421
GO:CC	GO:0030684	preribosome	0.010210258340388887	True	"""Any complex of pre-rRNAs, ribosomal proteins, and associated proteins formed during ribosome biogenesis."" [PMID:10567516]"	28	37	2	20029	0.05405405405405406	0.07142857142857142	query_1	['GO:1990904']	4hr_60S_up	1.9909632692366996
GO:CC	GO:0022625	cytosolic large ribosomal subunit	0.011199582435317951	True	"""The large subunit of a ribosome located in the cytosol."" [GOC:mtg_sensu]"	121	37	3	20029	0.08108108108108109	0.024793388429752067	query_1	['GO:0015934', 'GO:0022626']	4hr_60S_up	1.950798169242127
GO:CC	GO:0022626	cytosolic ribosome	0.014005086246481982	True	"""A ribosome located in the cytosol."" [GOC:mtg_sensu]"	289	37	4	20029	0.10810810810810811	0.01384083044982699	query_1	['GO:0005829', 'GO:0005840']	4hr_60S_up	1.8537142123487402
GO:CC	GO:0005622	intracellular anatomical structure	0.014595304690458251	True	"""A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."" [ISBN:0198506732]"	13505	37	33	20029	0.8918918918918919	0.0024435394298408	query_1	['GO:0110165']	4hr_60S_up	1.8357868342831276
GO:CC	GO:0015934	large ribosomal subunit	0.01638519907421486	True	"""The larger of the two subunits of a ribosome. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site)."" [ISBN:0198506732]"	148	37	3	20029	0.08108108108108109	0.02027027027027027	query_1	['GO:0044391']	4hr_60S_up	1.7855482777294058
GO:CC	GO:0043226	organelle	0.017320861270826465	True	"""Organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton, and prokaryotic structures such as anammoxosomes and pirellulosomes. Excludes the plasma membrane."" [GOC:go_curators]"	12326	37	31	20029	0.8378378378378378	0.002515008924225215	query_1	['GO:0110165']	4hr_60S_up	1.7614305167143072
GO:CC	GO:0043229	intracellular organelle	0.017320861270826465	True	"""Organized structure of distinctive morphology and function, occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:go_curators]"	12312	37	31	20029	0.8378378378378378	0.0025178687459389212	query_1	['GO:0005622', 'GO:0043226']	4hr_60S_up	1.7614305167143072
GO:CC	GO:0043231	intracellular membrane-bounded organelle	0.01910795246191636	True	"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]"	11808	37	30	20029	0.8108108108108109	0.002540650406504065	query_1	['GO:0043227', 'GO:0043229']	4hr_60S_up	1.718785847855142
GO:CC	GO:0043227	membrane-bounded organelle	0.01910795246191636	True	"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]"	11823	37	30	20029	0.8108108108108109	0.002537427048972342	query_1	['GO:0043226']	4hr_60S_up	1.718785847855142
GO:CC	GO:0098588	bounding membrane of organelle	0.01910795246191636	True	"""The lipid bilayer that forms the outer-most layer of an organelle."" [GOC:dos]"	1406	37	8	20029	0.21621621621621623	0.005689900426742532	query_1	['GO:0031090']	4hr_60S_up	1.718785847855142
GO:CC	GO:0005783	endoplasmic reticulum	0.021529574771531383	True	"""The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."" [ISBN:0198506732]"	1149	37	7	20029	0.1891891891891892	0.006092254134029591	query_1	['GO:0005737', 'GO:0012505', 'GO:0043231']	4hr_60S_up	1.6669645477984913
GO:CC	GO:0032991	protein-containing complex	0.02473823974543644	True	"""A stable assembly of two or more macromolecules, i.e. proteins, nucleic acids, carbohydrates or lipids, in which at least one component is a protein and the constituent parts function together."" [GOC:dos, GOC:mah]"	2580	37	11	20029	0.2972972972972973	0.004263565891472868	query_1	['GO:0005575']	4hr_60S_up	1.6066312059211674
GO:CC	GO:0005741	mitochondrial outer membrane	0.02473823974543644	True	"""The outer, i.e. cytoplasm-facing, lipid bilayer of the mitochondrial envelope."" [GOC:ai]"	61	37	2	20029	0.05405405405405406	0.03278688524590164	query_1	['GO:0031966', 'GO:0031968']	4hr_60S_up	1.6066312059211674
GO:CC	GO:0005743	mitochondrial inner membrane	0.036855813234068724	True	"""The inner, i.e. lumen-facing, lipid bilayer of the mitochondrial envelope. It is highly folded to form cristae."" [GOC:ai]"	233	37	3	20029	0.08108108108108109	0.012875536480686695	query_1	['GO:0019866', 'GO:0031966']	4hr_60S_up	1.4334940015264555
GO:CC	GO:0009523	photosystem II	0.036855813234068724	True	"""A photosystem that contains a pheophytin-quinone reaction center with associated accessory pigments and electron carriers. In cyanobacteria and chloroplasts, in the presence of light, PSII functions as a water-plastoquinone oxidoreductase, transferring electrons from water to plastoquinone, whereas other photosynthetic bacteria carry out anoxygenic photosynthesis and oxidize other compounds to re-reduce the photoreaction center."" [GOC:ds, GOC:mah, ISBN:0943088399, PMID:9821949]"	78	37	2	20029	0.05405405405405406	0.02564102564102564	query_1	['GO:0009521']	4hr_60S_up	1.4334940015264555
GO:MF	GO:0016168	chlorophyll binding	0.039339103068453396	True	"""Binding to a chlorophyll; a compound of magnesium complexed in a porphyrin (tetrapyrrole) ring and which functions as a photosynthetic pigment."" [GOC:jl]"	34	40	2	22878	0.05	0.058823529411764705	query_1	['GO:0046906']	4hr_60S_up	1.4051755462179523
GO:MF	GO:0015431	ABC-type glutathione S-conjugate transporter activity	0.039339103068453396	True	"""Catalysis of the reaction: ATP + H2O + glutathione S-conjugate(in) -> ADP + phosphate + glutathione S-conjugate(out)."" [GOC:jl, PMID:1455517, RHEA:19121]"	1	40	1	22878	0.025	1.0	query_1	['GO:0140359', 'GO:1901682']	4hr_60S_up	1.4051755462179523
GO:MF	GO:0010298	dihydrocamalexic acid decarboxylase activity	0.039339103068453396	True	"""Catalysis of the reaction: dihydrocamalexic acid = camalexin + CO2 + H+."" [MetaCyc:RXN-8275, PMID:16766671]"	1	40	1	22878	0.025	1.0	query_1	['GO:0016831']	4hr_60S_up	1.4051755462179523
GO:MF	GO:0010290	chlorophyll catabolite transmembrane transporter activity	0.039339103068453396	True	"""Enables the directed movement of chlorophyll catabolites such as non-fluorescent chlorophyll catabolites (NCCs), from one side of a membrane to the other."" [PMID:9681016]"	1	40	1	22878	0.025	1.0	query_1	['GO:0022857']	4hr_60S_up	1.4051755462179523
GO:MF	GO:0061666	UFM1 ligase activity	0.039339103068453396	True	"""Catalysis of the transfer of UFM1 to a substrate protein via the reaction X-UFM1 + S = X + S-UFM1, where X is either an E2 or E3 enzyme, the X-UFM1 linkage is a thioester bond, and the S-UFM1 linkage is an isopeptide bond between the C-terminal amino acid of UFM1 and the epsilon-amino group of lysine residues in the substrate."" [GOC:dph]"	1	40	1	22878	0.025	1.0	query_1	['GO:0061659', 'GO:0071568']	4hr_60S_up	1.4051755462179523
GO:MF	GO:0102406	omega-hydroxypalmitate O-sinapoyl transferase activity	0.039339103068453396	True	"""Catalysis of the reaction: sinapoyl-CoA + 16-hydroxypalmitate = coenzyme A + 16-sinapoyloxypalmitate."" [EC:2.3.1.188, GOC:pz]"	1	40	1	22878	0.025	1.0	query_1	['GO:0016747']	4hr_60S_up	1.4051755462179523
GO:CC	GO:0009517	PSII associated light-harvesting complex II	0.042954705486979335	True	"""Protein-pigment complex associated with photosystem II."" [GOC:lr, ISBN:0582227089]"	6	37	1	20029	0.02702702702702703	0.16666666666666666	query_1	['GO:0009503']	4hr_60S_up	1.366989254298534
GO:MF	GO:0050403	trans-zeatin O-beta-D-glucosyltransferase activity	0.04418108563478011	True	"""Catalysis of the reaction: trans-zeatin + UDP-D-glucose = O-beta-D-glucosyl-trans-zeatin + H+ + UDP."" [EC:2.4.1.203, RHEA:23224]"	3	40	1	22878	0.025	0.3333333333333333	query_1	['GO:0035251']	4hr_60S_up	1.354763616680936
GO:MF	GO:0004648	O-phospho-L-serine:2-oxoglutarate aminotransferase activity	0.04418108563478011	True	"""Catalysis of the reaction: O-phospho-L-serine + 2-oxoglutarate = 3-phosphonooxypyruvate + L-glutamate."" [EC:2.6.1.52]"	2	40	1	22878	0.025	0.5	query_1	['GO:0008483']	4hr_60S_up	1.354763616680936
GO:MF	GO:0071568	UFM1 transferase activity	0.04418108563478011	True	"""Catalysis of the transfer of UFM1 from one protein to another via the reaction X-UFM1 + Y = Y-UFM1 + X, where both X-UFM1 and Y-UFM1 are covalent linkages."" [GOC:sp, PMID:20018847]"	2	40	1	22878	0.025	0.5	query_1	['GO:0019787']	4hr_60S_up	1.354763616680936
GO:MF	GO:0052638	indole-3-butyrate beta-glucosyltransferase activity	0.04418108563478011	True	"""Catalysis of the reaction: indole-3-butyrate + UDP-D-glucose = indole-3-butyryl-beta-1-D-glucose + UDP."" [MetaCyc:RXN-11655, RHEA:62708]"	2	40	1	22878	0.025	0.5	query_1	['GO:0035251']	4hr_60S_up	1.354763616680936
GO:MF	GO:0016462	pyrophosphatase activity	0.04418108563478011	True	"""Catalysis of the hydrolysis of a pyrophosphate bond (diphosphate bond) between two phosphate groups."" [GOC:curators, https://en.wikipedia.org/wiki/Pyrophosphatase]"	913	40	6	22878	0.15	0.0065717415115005475	query_1	['GO:0016818']	4hr_60S_up	1.354763616680936
GO:MF	GO:0050734	hydroxycinnamoyltransferase activity	0.04418108563478011	True	"""Catalysis of the transfer of a hydroxycinnamoyl group to an acceptor molecule."" [GOC:ai]"	3	40	1	22878	0.025	0.3333333333333333	query_1	['GO:0016747']	4hr_60S_up	1.354763616680936
GO:MF	GO:0050502	cis-zeatin O-beta-D-glucosyltransferase activity	0.04418108563478011	True	"""Catalysis of the reaction: cis-zeatin + UDP-D-glucose = O-beta-D-glucosyl-cis-zeatin + H+ + UDP."" [EC:2.4.1.215, RHEA:20681]"	3	40	1	22878	0.025	0.3333333333333333	query_1	['GO:0035251']	4hr_60S_up	1.354763616680936
GO:MF	GO:0016817	hydrolase activity, acting on acid anhydrides	0.04418108563478011	True	"""Catalysis of the hydrolysis of any acid anhydride."" [GOC:jl]"	927	40	6	22878	0.15	0.006472491909385114	query_1	['GO:0016787']	4hr_60S_up	1.354763616680936
GO:MF	GO:0017077	oxidative phosphorylation uncoupler activity	0.04418108563478011	True	"""Enables the transfer of protons from mitochondrial intermembrane space into mitochondrial matrix, dissipating the proton gradient across the mitochondrial inner membrane established by the electron transport chain during the oxidative phosphorylation (proton leak). Proton leak uncouples the processes of electron transport/proton generation and ATP synthesis."" [PMID:15738989, PMID:16179945]"	2	40	1	22878	0.025	0.5	query_1	['GO:0022857']	4hr_60S_up	1.354763616680936
GO:MF	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	0.04418108563478011	True	"""Catalysis of the hydrolysis of any acid anhydride which contains phosphorus."" [GOC:jl]"	922	40	6	22878	0.15	0.006507592190889371	query_1	['GO:0016817']	4hr_60S_up	1.354763616680936
GO:CC	GO:0044391	ribosomal subunit	0.04656145789382305	True	"""Either of the two subunits of a ribosome: the ribosomal large subunit or the ribosomal small subunit."" [GOC:jl]"	262	37	3	20029	0.08108108108108109	0.011450381679389313	query_1	['GO:0005840', 'GO:1990904']	4hr_60S_up	1.3319734298759938
GO:MF	GO:0003735	structural constituent of ribosome	0.04782750851924992	True	"""The action of a molecule that contributes to the structural integrity of the ribosome."" [GOC:mah]"	419	40	4	22878	0.1	0.00954653937947494	query_1	['GO:0005198']	4hr_60S_up	1.3203222422625607
GO:CC	GO:0031976	plastid thylakoid	0.04799559145604122	True	"""Any thylakoid within a plastid."" [GOC:pz]"	519	37	4	20029	0.10810810810810811	0.007707129094412331	query_1	['GO:0009536', 'GO:0009579']	4hr_60S_up	1.3187986520878106
GO:CC	GO:0009503	thylakoid light-harvesting complex	0.04799559145604122	True	"""A thylakoid membrane complex of chlorophylls a and b together with chlorophyll a-b binding proteins. In addition, LHCs contain a number of other proteins, the function of which is speculative, together with accessory pigments. The LHCs capture and transfer energy to photosystems I and II. An example of this is found in Arabidopsis thaliana."" [GOC:mtg_sensu, ISBN:0198547684]"	8	37	1	20029	0.02702702702702703	0.125	query_1	['GO:0030076', 'GO:0098807']	4hr_60S_up	1.3187986520878106
GO:CC	GO:0009521	photosystem	0.04799559145604122	True	"""A complex located in a photosynthetic membrane that consists of a photoreaction center associated with accessory pigments and electron carriers. Examples of this component are found in Arabidopsis thaliana and in photosynthetic bacterial and archaeal species."" [GOC:ds, GOC:mah, ISBN:0140514031, PMID:9821949]"	97	37	2	20029	0.05405405405405406	0.020618556701030927	query_1	['GO:0034357', 'GO:0098796']	4hr_60S_up	1.3187986520878106
GO:CC	GO:0030076	light-harvesting complex	0.04799559145604122	True	"""A protein-pigment complex that may be closely or peripherally associated to photosynthetic reaction centers that participate in harvesting and transferring radiant energy to the reaction center."" [GOC:lr]"	8	37	1	20029	0.02702702702702703	0.125	query_1	['GO:0005622', 'GO:0032991']	4hr_60S_up	1.3187986520878106
GO:CC	GO:0009534	chloroplast thylakoid	0.04799559145604122	True	"""Sac-like membranous structures (cisternae) in a chloroplast combined into stacks (grana) and present singly in the stroma (stroma thylakoids or frets) as interconnections between grana. An example of this component is found in Arabidopsis thaliana."" [GOC:mtg_sensu, ISBN:0943088399]"	517	37	4	20029	0.10810810810810811	0.007736943907156673	query_1	['GO:0009507', 'GO:0031976']	4hr_60S_up	1.3187986520878106
GO:BP	GO:0071569	protein ufmylation	0.00027818955690182894	True	"""Covalent attachment of the ubiquitin-like protein UFM1 to another protein."" [GOC:vw, PMID:20018847]"	3	14	2	21925	0.14285714285714285	0.6666666666666666	query_1	['GO:0032446']	Bulked_60S_up	3.5556591772377057
KEGG	KEGG:00196	Photosynthesis - antenna proteins	0.0007856423839465713	True	Photosynthesis - antenna proteins	22	4	2	5300	0.5	0.09090909090909091	query_1	['KEGG:00000']	Bulked_60S_up	3.104775095208895
GO:MF	GO:0016168	chlorophyll binding	0.008561716884525982	True	"""Binding to a chlorophyll; a compound of magnesium complexed in a porphyrin (tetrapyrrole) ring and which functions as a photosynthetic pigment."" [GOC:jl]"	34	15	2	22878	0.13333333333333333	0.058823529411764705	query_1	['GO:0046906']	Bulked_60S_up	2.067439137342752
GO:MF	GO:0045735	nutrient reservoir activity	0.008561716884525982	True	"""Functions in the storage of nutritious substrates."" [GOC:ai]"	25	15	2	22878	0.13333333333333333	0.08	query_1	['GO:0003674']	Bulked_60S_up	2.067439137342752
GO:MF	GO:0004328	formamidase activity	0.010097036454234877	True	"""Catalysis of the reaction: formamide + H2O = formate + NH4."" [RHEA:21948]"	1	15	1	22878	0.06666666666666667	1.0	query_1	['GO:0004040']	Bulked_60S_up	1.9958060757651972
GO:MF	GO:0010298	dihydrocamalexic acid decarboxylase activity	0.010097036454234877	True	"""Catalysis of the reaction: dihydrocamalexic acid = camalexin + CO2 + H+."" [MetaCyc:RXN-8275, PMID:16766671]"	1	15	1	22878	0.06666666666666667	1.0	query_1	['GO:0016831']	Bulked_60S_up	1.9958060757651972
GO:MF	GO:0061666	UFM1 ligase activity	0.010097036454234877	True	"""Catalysis of the transfer of UFM1 to a substrate protein via the reaction X-UFM1 + S = X + S-UFM1, where X is either an E2 or E3 enzyme, the X-UFM1 linkage is a thioester bond, and the S-UFM1 linkage is an isopeptide bond between the C-terminal amino acid of UFM1 and the epsilon-amino group of lysine residues in the substrate."" [GOC:dph]"	1	15	1	22878	0.06666666666666667	1.0	query_1	['GO:0061659', 'GO:0071568']	Bulked_60S_up	1.9958060757651972
GO:MF	GO:0071568	UFM1 transferase activity	0.014419924172651033	True	"""Catalysis of the transfer of UFM1 from one protein to another via the reaction X-UFM1 + Y = Y-UFM1 + X, where both X-UFM1 and Y-UFM1 are covalent linkages."" [GOC:sp, PMID:20018847]"	2	15	1	22878	0.06666666666666667	0.5	query_1	['GO:0019787']	Bulked_60S_up	1.8410370233534703
GO:MF	GO:0052638	indole-3-butyrate beta-glucosyltransferase activity	0.014419924172651033	True	"""Catalysis of the reaction: indole-3-butyrate + UDP-D-glucose = indole-3-butyryl-beta-1-D-glucose + UDP."" [MetaCyc:RXN-11655, RHEA:62708]"	2	15	1	22878	0.06666666666666667	0.5	query_1	['GO:0035251']	Bulked_60S_up	1.8410370233534703
GO:MF	GO:0019904	protein domain specific binding	0.017345750166258573	True	"""Binding to a specific domain of a protein."" [GOC:go_curators]"	97	15	2	22878	0.13333333333333333	0.020618556701030927	query_1	['GO:0005515']	Bulked_60S_up	1.7608069131167277
GO:MF	GO:0046906	tetrapyrrole binding	0.02001814849780915	True	"""Binding to a tetrapyrrole, a compound containing four pyrrole nuclei variously substituted and linked to each other through carbons at the alpha position."" [GOC:curators, ISBN:0198506732]"	418	15	3	22878	0.2	0.007177033492822967	query_1	['GO:0005488']	Bulked_60S_up	1.6985760934086243
GO:MF	GO:1990380	K48-linked deubiquitinase activity	0.02017554273015311	True	"""Hydrolysis of a ubiquitin unit from a ubiquitinated protein linked via the Lys48 residue of ubiquitin."" [GOC:bf, GOC:PARL, PMID:22970133]"	4	15	1	22878	0.06666666666666667	0.25	query_1	['GO:0101005']	Bulked_60S_up	1.6951747737538299
GO:CC	GO:0009522	photosystem I	0.02297336936097098	True	"""A photosystem that contains an iron-sulfur reaction center associated with accessory pigments and electron carriers. In cyanobacteria and chloroplasts, photosystem I functions as a light-dependent plastocyanin-ferredoxin oxidoreductase, transferring electrons from plastocyanin to ferredoxin; in photosynthetic bacteria that have only a single type I photosystem, such as the green sulfur bacteria, electrons can go either to ferredoxin (Fd) -> NAD+ or to menaquinone (MK) -> Cytb/FeS -> Cytc555 -> photosystem I (cyclic photophosphorylation)."" [GOC:ds, GOC:mah, ISBN:0140514031, PMID:9821949]"	43	14	2	20029	0.14285714285714285	0.046511627906976744	query_1	['GO:0009521']	Bulked_60S_up	1.6387753048674112
GO:BP	GO:0097305	response to alcohol	0.023734016490820253	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus."" [GOC:pr, PMID:24014527]"	613	14	4	21925	0.2857142857142857	0.0065252854812398045	query_1	['GO:1901700']	Bulked_60S_up	1.624628760215243
GO:BP	GO:0033993	response to lipid	0.023734016490820253	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]"	1022	14	5	21925	0.35714285714285715	0.004892367906066536	query_1	['GO:0042221']	Bulked_60S_up	1.624628760215243
GO:BP	GO:0009765	photosynthesis, light harvesting	0.023734016490820253	True	"""Absorption and transfer of the energy absorbed from light photons between photosystem reaction centers."" [GOC:sm]"	37	14	2	21925	0.14285714285714285	0.05405405405405406	query_1	['GO:0006091', 'GO:0019684']	Bulked_60S_up	1.624628760215243
GO:BP	GO:0009737	response to abscisic acid	0.023734016490820253	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abscisic acid stimulus."" [GOC:jl]"	604	14	4	21925	0.2857142857142857	0.006622516556291391	query_1	['GO:0009725', 'GO:0033993', 'GO:0097305']	Bulked_60S_up	1.624628760215243
GO:BP	GO:0009644	response to high light intensity	0.02777853298818262	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a high light intensity stimulus."" [GOC:go_curators]"	64	14	2	21925	0.14285714285714285	0.03125	query_1	['GO:0009642']	Bulked_60S_up	1.5562906935141778
GO:BP	GO:0006950	response to stress	0.02777853298818262	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]"	3733	14	8	21925	0.5714285714285714	0.0021430484864720066	query_1	['GO:0050896']	Bulked_60S_up	1.5562906935141778
GO:BP	GO:0042430	indole-containing compound metabolic process	0.034377124495628936	True	"""The chemical reactions and pathways involving compounds that contain an indole (2,3-benzopyrrole) skeleton."" [GOC:jl, GOC:mah]"	83	14	2	21925	0.14285714285714285	0.024096385542168676	query_1	['GO:0008152']	Bulked_60S_up	1.4637304530680681
GO:BP	GO:0009628	response to abiotic stimulus	0.034377124495628936	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (not derived from living organisms) stimulus."" [GOC:hb]"	2131	14	6	21925	0.42857142857142855	0.0028155795401220087	query_1	['GO:0050896']	Bulked_60S_up	1.4637304530680681
GO:MF	GO:0004040	amidase activity	0.036637942853021466	True	"""Catalysis of the reaction: a monocarboxylic acid amide + H2O = a monocarboxylate + NH4+."" [RHEA:12020]"	8	15	1	22878	0.06666666666666667	0.125	query_1	['GO:0016811']	Bulked_60S_up	1.4360689190833984
GO:CC	GO:0009523	photosystem II	0.037669829391243546	True	"""A photosystem that contains a pheophytin-quinone reaction center with associated accessory pigments and electron carriers. In cyanobacteria and chloroplasts, in the presence of light, PSII functions as a water-plastoquinone oxidoreductase, transferring electrons from water to plastoquinone, whereas other photosynthetic bacteria carry out anoxygenic photosynthesis and oxidize other compounds to re-reduce the photoreaction center."" [GOC:ds, GOC:mah, ISBN:0943088399, PMID:9821949]"	78	14	2	20029	0.14285714285714285	0.02564102564102564	query_1	['GO:0009521']	Bulked_60S_up	1.4240063467361876
GO:CC	GO:0009521	photosystem	0.03864264200001456	True	"""A complex located in a photosynthetic membrane that consists of a photoreaction center associated with accessory pigments and electron carriers. Examples of this component are found in Arabidopsis thaliana and in photosynthetic bacterial and archaeal species."" [GOC:ds, GOC:mah, ISBN:0140514031, PMID:9821949]"	97	14	2	20029	0.14285714285714285	0.020618556701030927	query_1	['GO:0034357', 'GO:0098796']	Bulked_60S_up	1.4129331884987155
GO:CC	GO:0009534	chloroplast thylakoid	0.03975182281426902	True	"""Sac-like membranous structures (cisternae) in a chloroplast combined into stacks (grana) and present singly in the stroma (stroma thylakoids or frets) as interconnections between grana. An example of this component is found in Arabidopsis thaliana."" [GOC:mtg_sensu, ISBN:0943088399]"	517	14	3	20029	0.21428571428571427	0.005802707930367505	query_1	['GO:0009507', 'GO:0031976']	Bulked_60S_up	1.4006429520382515
GO:CC	GO:0009503	thylakoid light-harvesting complex	0.03975182281426902	True	"""A thylakoid membrane complex of chlorophylls a and b together with chlorophyll a-b binding proteins. In addition, LHCs contain a number of other proteins, the function of which is speculative, together with accessory pigments. The LHCs capture and transfer energy to photosystems I and II. An example of this is found in Arabidopsis thaliana."" [GOC:mtg_sensu, ISBN:0198547684]"	8	14	1	20029	0.07142857142857142	0.125	query_1	['GO:0030076', 'GO:0098807']	Bulked_60S_up	1.4006429520382515
